2,2,89.8007320717815,145.2059814453125,56.720232328604965,56.786590576171875,1,-1,-1,-1
2,5,-0.5795147561482779,121.12738647460937,78.2376290606364,99.87447509765624,1,-1,-1,-1
3,5,-0.10625182382990772,131.1651913897798,77.17304171289898,98.51343862909495,1,-1,-1,-1
4,5,-0.24518745508964201,141.00308719666117,76.8256756649728,98.09622883495356,1,-1,-1,-1
4,6,67.02707395314472,144.60824890136718,68.21575260640586,71.40271606445313,1,-1,-1,-1
5,5,2.5504118646191927,155.74871340381063,72.47110582252436,92.18395116458989,1,-1,-1,-1
5,6,62.43673112791267,159.71637236502815,67.92257362707265,71.14778606056234,1,-1,-1,-1
5,7,112.68476085890649,31.1887451171875,65.39865455171827,66.91337280273437,1,-1,-1,-1
5,8,191.2965359785731,170.2531982421875,55.1388494295725,54.65278930664063,1,-1,-1,-1
5,9,29.76054719634544,107.0899703979492,56.32819225892046,55.743778991699216,1,-1,-1,-1
6,5,3.7592039873884886,165.98966063614608,68.71276467944332,86.92775615363946,1,-1,-1,-1
6,6,55.89145196016615,175.87362065503072,68.54591904750257,71.87456771004793,1,-1,-1,-1
6,7,113.60230718163848,45.042436174860484,65.94423572344586,67.4726836568567,1,-1,-1,-1
7,5,4.94628143677587,161.37314359734714,72.40789078626152,90.91351040443153,1,-1,-1,-1
7,6,54.557435364203904,191.81807161779147,63.18005400377923,66.20892501639085,1,-1,-1,-1
7,7,114.52017266470389,61.81515243753061,66.11003808932492,67.6482981948025,1,-1,-1,-1
7,10,-4.617595317609606,81.09066467285156,56.25705037643014,56.29386901855469,1,-1,-1,-1
7,11,197.4778847822761,141.24266662597657,50.66951730068218,53.27801513671875,1,-1,-1,-1
8,5,2.8166020322430256,152.99769058168093,74.95179580480871,93.89366709229405,1,-1,-1,-1
8,7,115.59910257885556,78.54502934142684,66.1506160483965,67.6997372133932,1,-1,-1,-1
8,12,160.1191185391929,171.26199951171876,61.75767356614546,61.542205810546875,1,-1,-1,-1
9,5,1.2442192999905473,139.9776569987691,79.66572866864679,99.75669381379946,1,-1,-1,-1
9,7,116.95928702034493,95.56047749413983,66.29900187106902,67.82165979688936,1,-1,-1,-1
9,12,160.7969081094368,162.2277209610336,61.87809988499054,61.67232063483444,1,-1,-1,-1
9,13,22.185093391918805,54.646235656738284,55.90762998862333,56.020440673828126,1,-1,-1,-1
9,14,173.965077849172,111.43249511718749,53.88000665517165,54.08505859375,1,-1,-1,-1
