2,2,653.145504113909,0.0,94.51739020968188,168.87303466796874,1,-1,-1,-1
2,3,585.9309331632246,0.0,72.91594129073837,141.4203338623047,1,-1,-1,-1
3,2,636.2952434414173,0.0,103.90053613300644,186.09918523368722,1,-1,-1,-1
3,3,574.3053973157216,0.0,79.65501468738219,154.26909008620575,1,-1,-1,-1
4,2,641.0670257845271,0.0,111.54284144065218,199.88597858301318,1,-1,-1,-1
4,3,570.3627185744632,0.0,90.74277167231061,175.55023990672586,1,-1,-1,-1
4,4,11.90714741469749,23.600488281249966,246.39134176728473,594.61123046875,1,-1,-1,-1
5,2,632.0089834835634,0.0,121.43787614659132,218.22703660067336,1,-1,-1,-1
5,3,566.3507732778097,0.0,100.90772905085745,195.7164339213463,1,-1,-1,-1
5,4,27.604092322877094,6.38872440539393,232.49468788206954,558.4172940872097,1,-1,-1,-1
5,5,373.9522474830504,10.289944458007824,179.57593716280536,423.55029296875,1,-1,-1,-1
6,2,643.0306743754926,0.0,127.17206363431053,230.07360995663177,1,-1,-1,-1
6,3,566.7817996577166,0.0,108.52638458853521,212.02895796100464,1,-1,-1,-1
6,4,33.12589507606771,-0.32405925885638,243.26454534015886,579.7033247648585,1,-1,-1,-1
6,5,378.8774601746861,5.90395146968109,177.90937870249746,420.3738663236735,1,-1,-1,-1
6,7,294.72831584386716,0.0,98.47378823414067,163.71481628417968,1,-1,-1,-1
7,2,646.0633673029453,0.0,134.54979403502642,245.85694400002424,1,-1,-1,-1
7,3,563.3593195452033,0.0,117.3729599133793,231.08583614009746,1,-1,-1,-1
7,4,41.79848813544342,-2.0021942576036054,249.19974682621302,585.9792572740979,1,-1,-1,-1
7,5,391.15770615251625,0.8229564264669591,171.37491944972393,406.0421985937255,1,-1,-1,-1
7,8,246.25101577756206,0.0,40.2947000122587,64.62179107666016,1,-1,-1,-1
8,2,646.6797619014279,0.0,143.62908971907785,265.6923492330789,1,-1,-1,-1
8,3,560.4826467554095,0.0,125.03449931398784,248.65895771218,1,-1,-1,-1
8,5,407.568602614682,-0.37496364763336487,164.56941339611555,391.5478400738666,1,-1,-1,-1
8,11,496.1018436234227,0.0,101.94637989182637,244.1146728515625,1,-1,-1,-1
9,2,644.437198699613,2.0112962636871714,149.82258163489675,281.7517190235954,1,-1,-1,-1
9,3,561.6961982058572,0.0,131.66827422033896,265.45859056075335,1,-1,-1,-1
9,5,411.09075438717707,12.918151930237144,168.78638923627474,405.1781249869245,1,-1,-1,-1
9,11,494.47683184813104,0.0,108.79839520859697,261.15236548681366,1,-1,-1,-1
9,12,290.8231123573769,0.0,100.86782557821488,235.2685089111328,1,-1,-1,-1
10,2,647.6885036381764,3.0810672837111213,154.40941210028555,296.3482849249566,1,-1,-1,-1
10,3,561.7395006511438,1.1882252257941843,136.08620137169555,279.2207593206768,1,-1,-1,-1
10,5,407.32394149575947,31.48894879964203,182.6493638308383,441.89465970626526,1,-1,-1,-1
10,11,493.30759057885365,0.0,117.41546783245289,283.17479705918083,1,-1,-1,-1
10,12,285.56504477799194,0.0,109.81960108696067,256.6040007826702,1,-1,-1,-1
10,14,380.17912120899075,5.428637695312489,65.69377174217465,185.8334167480469,1,-1,-1,-1
10,15,756.1724578620074,9.797244262695315,80.09546513536013,228.5345458984375,1,-1,-1,-1
11,2,652.0481386105663,11.397924201986626,153.59300426202768,301.048933869601,1,-1,-1,-1
11,3,561.1742834661477,1.3909762356676083,140.8595173393669,295.3673555755086,1,-1,-1,-1
11,5,401.2278620897393,47.16866636492472,187.13934148414103,455.71391098217873,1,-1,-1,-1
11,11,495.54232490705266,6.825461358645214,119.33422885266222,290.1802785409958,1,-1,-1,-1
11,12,282.1218303429751,0.0,117.3011282847884,275.6048527055656,1,-1,-1,-1
11,14,379.41525897257634,12.490991056221517,70.00467728010149,198.58988049755553,1,-1,-1,-1
11,15,756.0285047488167,24.35149557231435,82.51172977922838,235.74234635639135,1,-1,-1,-1
12,2,657.6323139458385,24.235490126931722,150.75205688544253,301.0645512307996,1,-1,-1,-1
12,3,561.591346438974,5.686023302090064,141.86581219862006,304.0644632501636,1,-1,-1,-1
12,5,398.69647943112193,46.19275485220578,199.6014514788933,490.9863371239503,1,-1,-1,-1
12,11,498.1449736011976,16.497722523763002,118.63257925618099,291.07408894116384,1,-1,-1,-1
12,12,282.3857210668213,0.0,119.4828492833509,283.56555176900434,1,-1,-1,-1
12,14,377.3214722380134,21.59731119633419,74.75693602693723,212.9674108982414,1,-1,-1,-1
12,15,758.088329454052,32.83273735514322,82.2745234054437,235.82096748853638,1,-1,-1,-1
12,19,854.6577748178523,17.699560546875006,74.92968962210787,226.08421630859374,1,-1,-1,-1
12,4,171.10581572128785,1.3797531125641456,105.89160733454375,253.53235195679082,1,-1,-1,-1
13,2,664.5672812132418,39.734534120976406,144.20153700695835,293.0725057338077,1,-1,-1,-1
13,3,565.3791852917916,14.000299066121926,141.39002074854974,309.4819090559606,1,-1,-1,-1
13,5,414.9456966755452,65.70965579316578,188.61600817440296,468.7675289301517,1,-1,-1,-1
13,11,498.2003316654526,26.297589548577776,117.60895269024768,291.0686980411389,1,-1,-1,-1
13,12,282.91376814947864,11.172117929554076,122.146659120471,292.9902628355647,1,-1,-1,-1
13,14,377.66994897854426,34.070638636252,78.90687725000109,225.86175478734253,1,-1,-1,-1
13,15,758.3803813645766,39.848402359743986,84.35403738771699,242.88803351180397,1,-1,-1,-1
